uid,rms,flatness,centroid,band_energy,peak_freq,ridge_length,grad_t,grad_f,rolloff,bandwidth,zcr,contrast,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label,peak_std,bandwidth_hz,ridge
match4_0003308234_0003308292,0.1078690588474273,0.0035785676445811987,3471.9407193597353,-31.317880630493164,3951.3427734375,9.0,1.9527405500411987,4.654592514038086,4290.076622596154,1813.801822930773,0.2909029447115384,22.5739024460604,0.0056379024633593,-208.62777709960935,58.33536148071289,-3.8689117431640634,59.62786483764648,-47.26539993286133,1,24.94259442372232,64.599609375,9.0
match4_0003334327_0003334385,0.0250299647450447,0.007184534799307585,2643.983912856437,-31.463743209838867,3768.310546875,11.0,1.7525817155838013,4.670114517211914,5314.560171274038,2463.1189381713,0.1533578725961538,20.279962613840127,-0.0084837754916101,-297.1044006347656,81.71121215820312,13.171823501586914,51.96305465698242,-11.751949310302734,0,12.379013104397409,64.599609375,11.0
match4_0003339110_0003339168,0.1412468254566192,0.0072733755223453045,2585.042688681012,-35.836063385009766,3854.443359375,7.0,1.87298846244812,4.5788679122924805,4094.621394230769,2139.0853927170733,0.2320087139423076,21.35719172986672,-0.0140817668015004,-151.8273162841797,83.13361358642578,-5.306081295013428,64.64852142333984,-13.351502418518066,1,14.56507038794814,53.8330078125,7.0
match4_0003368280_0003368338,0.1525570154190063,0.0031036906875669956,2684.373452805841,-37.1652717590332,3897.509765625,10.0,1.9032257795333865,4.739276885986328,4150.939002403846,2190.760175391992,0.2188626802884615,24.37522481407622,-0.0232486360410921,-143.7989501953125,80.49906158447266,-17.195173263549805,64.6110610961914,-18.938247680664062,1,8.007217012919794,32.2998046875,10.0
match4_0003392313_0003392371,0.1275472193956375,0.0038210214115679264,2066.7268054599813,-34.77384185791016,3994.4091796875,6.0,1.922320008277893,4.695825576782227,3842.848557692308,1943.957181180588,0.1661658653846154,24.304269275752784,0.0163055900603275,-119.67964935302734,118.85553741455078,-28.31589126586914,52.114200592041016,-3.977017402648926,1,30.526971210688718,53.8330078125,6.0
match4_0003415341_0003415399,0.1250081360340118,0.0064996699802577496,2101.693704973545,-41.32242584228516,3789.84375,11.0,1.7393919229507446,4.594970703125,3804.751352163461,2085.7695066062865,0.1561748798076923,21.380088077634227,-0.0078328247515772,-121.31372833251952,103.85967254638672,-25.2548942565918,45.56533432006836,-5.23304557800293,1,12.495469225880505,10.7666015625,11.0
match4_0003432600_0003432658,0.0828451365232467,0.010811151936650276,2226.937274705291,-33.37844467163086,3854.443359375,7.0,1.7735368013381958,4.475095748901367,3736.0107421875,1879.1590844807563,0.1695087139423076,21.323432434431272,-0.0145269553261659,-110.22584533691406,115.02027893066406,-54.43632507324219,18.96228790283203,-21.365732192993164,1,25.18530358518349,53.8330078125,7.0
match4_0003453997_0003454055,0.1566557884216308,0.0024307132698595524,1925.4550730310536,-37.04441833496094,3886.7431640625,6.0,1.8031270503997805,4.888363838195801,3629.172926682693,1784.9799658014977,0.1351787860576923,24.943659858945285,0.0038745940462459,-106.53580474853516,118.8031768798828,-51.21120071411133,45.53055953979492,-4.3294291496276855,1,14.26362219766185,21.533203125,6.0
match4_0003525416_0003525474,0.1018157079815864,0.007832227274775505,2276.291379570638,-34.944149017333984,3940.576171875,6.0,2.214980363845825,4.631389617919922,3940.576171875,1894.6763071025784,0.1839317908653846,22.41764009391145,0.0248052232676046,-104.67400360107422,104.97488403320312,-53.91731262207031,21.583162307739254,-17.67573356628418,1,18.45703125,32.2998046875,6.0
match4_0003550331_0003550389,0.148682028055191,0.0038313197437673807,1952.9201990570948,-43.22760391235352,3908.2763671875,6.0,1.8694099187850952,4.469790458679199,3713.649338942308,1938.228320775473,0.138897235576923,24.1153278357734,-0.0100034566632759,-102.16707611083984,120.40882110595705,-30.74112319946289,32.64218521118164,-23.97018051147461,1,20.367123444591446,21.533203125,6.0
match4_0003570253_0003570306,0.1316253691911697,0.0045113954693078995,1960.7481961186484,-39.65882110595703,3897.509765625,9.0,1.955240249633789,4.878617763519287,3787.152099609375,1890.872818232368,0.1177164713541666,21.944368025221724,-0.0181609568899158,-94.35570526123048,127.49443817138672,-44.37721633911133,25.24274444580078,-35.839820861816406,1,6.211494084976673,21.533203125,9.0
match4_0003578554_0003578612,0.0723294839262962,0.002887825248762965,2003.2947735083767,-37.68333435058594,3703.7109375,7.0,1.8859658241271973,4.344069957733154,3808.064152644231,1895.7988118963956,0.1498647836538461,23.18862755785276,-0.0458052435210057,-190.07676696777344,145.86593627929688,-24.88407516479492,28.59349632263184,-41.79801940917969,0,13.87238740810365,43.06640625,7.0
match4_0003596707_0003596765,0.1434420049190521,0.0023203743621706963,2548.1422530253376,-30.430444717407227,3789.84375,12.0,1.7919195890426636,4.927452087402344,4606.449068509615,2260.0873493191166,0.203838641826923,23.59737922455872,0.0154413599146876,-141.2750244140625,100.54840850830078,-17.098268508911133,51.58572769165039,-28.184762954711918,1,113.7407074790136,269.1650390625,12.0
match4_0003621500_0003621552,0.083544336259365,0.0340748056769371,3234.452181423294,-33.08766174316406,3789.84375,11.0,1.961348056793213,4.63341760635376,5896.5087890625,2218.467544811597,0.2452799479166666,21.365539905328905,0.0209346899698335,-105.96497344970705,57.03059387207031,-38.64450073242188,36.68772506713867,5.946105480194092,0,78.844797509213,419.8974609375,11.0
match4_0003676339_0003676392,0.0910982266068458,0.0013460988411679864,1483.987248981419,-58.70808410644531,3703.7109375,10.0,1.7575366497039795,4.813404083251953,2303.155517578125,1375.485820308738,0.0785725911458333,24.259774486700408,0.0817931812672224,-197.37335205078125,144.58657836914062,-59.90752029418945,34.03847885131836,29.72321319580078,0,116.03732579785377,21.533203125,10.0
match4_0003679799_0003679857,0.1170925572514534,0.007727371994405985,2534.9215367635106,-31.89780616760254,3897.509765625,8.0,1.79705011844635,4.860630512237549,3902.478966346154,1943.2377836182009,0.2349384014423076,22.877679228992488,0.0055796219187687,-107.60222625732422,100.12307739257812,-49.081241607666016,53.79831314086914,-4.880297660827637,1,26.901926258138385,75.3662109375,8.0
match4_0003764262_0003764314,0.1682376116514206,0.005378637928515673,1930.8172579541367,-33.83716583251953,3811.376953125,8.0,1.825210452079773,4.784724235534668,3475.81787109375,1654.7564123663794,0.1256510416666666,21.16438328373073,0.0197275289237091,-66.17389678955078,128.5494842529297,-56.38254165649414,20.575551986694336,-25.297950744628903,1,28.484745393605852,64.599609375,8.0
match4_0003793171_0003793229,0.0185258574783802,0.006371801253408194,1713.0780453184316,-44.3098030090332,3703.7109375,13.0,1.8184788227081297,4.720942497253418,3537.242713341346,1954.663971676801,0.1015625,21.863993538575997,-0.0003420488561499,-292.0081481933594,134.62359619140625,-17.777681350708008,44.162723541259766,-5.974400520324707,0,30.92451343199856,129.19921875,13.0
match4_0003895251_0003895309,0.1314126402139663,0.003235600423067808,3432.7814056504935,-31.63814163208008,3919.04296875,4.0,1.87542986869812,5.06350040435791,4319.063626802885,1884.821141769086,0.3005934495192308,22.41674178885812,-0.0220523398313996,-208.79391479492188,72.61692810058594,-2.1471548080444336,59.04001998901367,-34.35722351074219,1,100.21169428168993,226.0986328125,4.0
match4_0003910948_0003911006,0.122822493314743,0.004008451011031866,2080.1061274881376,-41.384037017822266,3822.1435546875,9.0,1.9567821025848389,4.7523698806762695,3558.775916466346,1705.976588556442,0.1754056490384615,24.094160473106765,0.0186375279547289,-117.6846923828125,120.24102020263672,-57.42371368408203,44.74562454223633,-5.577795028686523,1,10.701382905954421,32.2998046875,9.0
match4_0003934220_0003934278,0.110386922955513,0.005964984185993671,2063.8529977957496,-40.30039596557617,3736.0107421875,8.0,1.9427249431610107,4.458912372589111,3498.317307692308,1696.0872230636944,0.1728891225961538,21.86437103493004,0.0115772501512035,-102.5705108642578,128.17478942871094,-66.95211029052734,30.378084182739254,-11.849635124206545,1,9.75249361281979,10.7666015625,8.0
match4_0003965527_0003965585,0.1088247373700141,0.0036487914621829987,1747.034311233155,-49.42595291137695,3714.4775390625,7.0,1.78602933883667,4.412247180938721,3091.6710486778848,1741.8889640997,0.0882286658653846,22.57003677168347,-0.0861729982881502,-154.73484802246094,120.84996795654295,-44.56898880004883,13.121789932250977,-7.82067346572876,0,116.99485202614476,21.533203125,7.0
match4_0003994656_0003994714,0.0746129229664802,0.006347390823066235,2419.7113608202562,-32.06501388549805,3843.6767578125,7.0,1.8862932920455933,4.828216075897217,3860.240760216346,1887.1434727465744,0.2453801081730769,21.36415436035833,-0.0065909249212748,-149.6114959716797,119.47488403320312,-51.94582748413086,30.04767227172852,-30.890064239501957,1,14.43855995151562,43.06640625,7.0
match4_0004016918_0004016976,0.0912844464182853,0.015087182633578777,3830.9528200810723,-30.691659927368164,3703.7109375,11.0,1.820751428604126,4.815476417541504,6946.114408052885,2528.581963044228,0.3017953725961538,21.63467470542209,-0.004722213949085,-170.94134521484375,46.77117538452149,22.237138748168945,57.386905670166016,-16.617496490478516,0,29.525233064485825,32.2998046875,11.0
match4_0004056021_0004056079,0.0939224287867546,0.010236550122499466,3399.87300308275,-30.84410285949707,4069.775390625,0.0,1.7796132564544678,4.55841588973999,5567.161207932692,2198.1763570893736,0.2949969951923077,22.694276469252525,0.017355877417489,-158.9092559814453,62.83592987060547,-9.93950080871582,46.39092254638672,-47.85766220092773,1,21.339510718673996,32.2998046875,0.0
match4_0004087582_0004087640,0.0843040123581886,0.002038378734141588,3558.91647810543,-42.163818359375,3768.310546875,9.0,1.7930597066879272,4.533409118652344,4670.220477764423,1763.9498814009553,0.2938701923076923,21.664233729427973,-0.0152714874709005,-273.7165222167969,39.53768539428711,5.330685615539551,83.73616027832031,-33.03417205810547,1,7.1131702395579985,32.2998046875,9.0
match4_0004095169_0004095227,0.1141323000192642,0.008806120604276657,2132.1348556105086,-46.755489349365234,3789.84375,9.0,2.035885572433472,4.352216720581055,3558.775916466346,1858.0442997244863,0.1360051081730769,22.252743267649368,0.0335208248835342,-99.01559448242188,104.95515441894533,-61.61240768432617,10.036239624023438,-7.393850326538086,0,29.945756032651193,21.533203125,9.0
match4_0004145870_0004145928,0.0683106034994125,0.01614810898900032,3240.3685983029354,-35.688968658447266,3822.1435546875,8.0,1.89691162109375,4.722229480743408,5474.402794471154,2336.470909189397,0.2222430889423076,20.93076271947532,0.0210572635549986,-184.71910095214844,48.654052734375,-0.4683017134666443,57.44908905029297,-24.62105369567871,1,20.567626916900206,32.2998046875,8.0
match4_0004182488_0004182546,0.1513911783695221,0.0058485292829573154,1949.114077084333,-38.9488525390625,3789.84375,9.0,1.8540877103805544,4.873623847961426,3484.2379056490386,1809.34272755256,0.1241736778846153,21.97753888846237,0.0094751742537303,-76.56905364990234,118.29387664794922,-56.03783416748047,4.226062774658203,-24.74138641357422,1,6.5255459787235095,21.533203125,9.0
match4_0004205174_0004205232,0.1494771391153335,0.0075803217478096485,2198.7108943991525,-35.53062057495117,3962.109375,3.0,2.008124589920044,4.461785793304443,3926.496769831731,1964.334047154976,0.195049579326923,21.085474070568637,-0.0068919104691598,-86.913330078125,113.3979949951172,-35.7187385559082,36.52829360961914,-19.192874908447266,1,20.520625879881813,21.533203125,3.0
match4_0004243992_0004244050,0.0339129939675331,0.03564823418855667,2800.625008789043,-36.88174057006836,3703.7109375,6.0,1.915269374847412,4.623212814331055,4806.873497596154,2130.3650295069424,0.2113506610576923,20.74767920272413,-0.0048632671936939,-186.658935546875,76.01030731201172,-52.08544158935547,20.68171501159668,-11.364075660705566,0,7.247646607531044,10.7666015625,6.0
